,Date,Price_x,Open_x,Price-2_x,Open-2_x,Price-7_x,Open-7_x,Price_y,Open_y,Price-2_y,Open-2_y,Price-7_y,Open-7_y,Price_x,Open_x,Price-2_x,Open-2_x,Price-7_x,Open-7_x,Price_y,Open_y,Price-2_y,Open-2_y,Price-7_y,Open-7_y
2346,2-Mar-11,"1,308.44","1,305.47","1,327.22","1,321.61","1,343.01","1,340.38",102.23,100.48,96.97,98.5,86.2,86.4,"1,437.20","1,432.50","1,409.30","1,410.70","1,388.20","1,384.10","12,066.80","12,057.34","12,226.34","12,130.22","12,391.25","12,318.60"
2347,1-Mar-11,"1,306.33","1,328.64","1,319.88","1,307.34","1,340.43","1,334.37",99.63,96.97,97.88,96.63,86.36,85.25,"1,430.70","1,415.30","1,408.70","1,401.70","1,384.70","1,377.70","12,058.02","12,226.57","12,130.45","12,060.93","12,288.17","12,219.79"
2348,28-Feb-11,"1,327.22","1,321.61","1,306.10","1,307.09","1,336.32","1,329.51",96.97,98.5,97.28,98.97,84.99,84.44,"1,409.30","1,410.70","1,415.30","1,415.10","1,374.70","1,373.60","12,226.34","12,130.22","12,068.50","12,104.64","12,226.64","12,266.75"
2349,25-Feb-11,"1,319.88","1,307.34","1,307.40","1,315.44","1,328.01","1,330.43",97.88,96.63,98.1,95.68,84.32,84.84,"1,408.70","1,401.70","1,413.40","1,397.80","1,373.60","1,361.60","12,130.45","12,060.93","12,105.78","12,211.81","12,268.19","12,266.83"
2350,24-Feb-11,"1,306.10","1,307.09","1,315.44","1,338.91","1,332.32","1,328.73",97.28,98.97,93.57,86.33,84.81,85.5,"1,415.30","1,415.10","1,400.50","1,395.10","1,364.60","1,357.80","12,068.50","12,104.64","12,212.79","12,389.74","12,273.26","12,227.78"
2351,23-Feb-11,"1,307.40","1,315.44","1,343.01","1,340.38","1,329.15","1,318.66",98.1,95.68,86.2,86.4,85.58,87.7,"1,413.40","1,397.80","1,388.20","1,384.10","1,359.90","1,364.00","12,105.78","12,211.81","12,391.25","12,318.60","12,229.29","12,239.66"
2352,22-Feb-11,"1,315.44","1,338.91","1,340.43","1,334.37","1,321.87","1,318.13",93.57,86.33,86.36,85.25,86.73,86.93,"1,400.50","1,395.10","1,384.70","1,377.70","1,361.90","1,364.30","12,212.79","12,389.74","12,288.17","12,219.79","12,239.89","12,229.59"
2353,18-Feb-11,"1,343.01","1,340.38","1,336.32","1,329.51","1,320.88","1,322.48",86.2,86.4,84.99,84.44,86.71,87.35,"1,388.20","1,384.10","1,374.70","1,373.60","1,364.80","1,362.80","12,391.25","12,318.60","12,226.64","12,266.75","12,233.15","12,152.70"
2354,17-Feb-11,"1,340.43","1,334.37","1,328.01","1,330.43","1,324.57","1,318.76",86.36,85.25,84.32,84.84,86.94,87.41,"1,384.70","1,377.70","1,373.60","1,361.60","1,363.40","1,351.20",,,,,,
2355,16-Feb-11,"1,336.32","1,329.51","1,332.32","1,328.73","1,319.05","1,311.85",84.99,84.44,84.81,85.5,87.48,89.06,"1,374.70","1,373.60","1,364.60","1,357.80","1,347.60","1,345.80","12,288.17","12,219.79","12,268.19","12,266.83","12,161.63","12,092.38"
2356,15-Feb-11,"1,328.01","1,330.43","1,329.15","1,318.66","1,310.87","1,307.01",84.32,84.84,85.58,87.7,89.03,90.63,"1,373.60","1,361.60","1,359.90","1,364.00","1,348.30","1,354.80","12,226.64","12,266.75","12,273.26","12,227.78","12,092.15","12,061.65"
2357,14-Feb-11,"1,332.32","1,328.73","1,321.87","1,318.13","1,307.10","1,302.77",84.81,85.5,86.73,86.93,90.54,90.93,"1,364.60","1,357.80","1,361.90","1,364.30","1,352.30","1,335.60","12,268.19","12,266.83","12,229.29","12,239.66","12,062.26","12,040.68"
2358,11-Feb-11,"1,329.15","1,318.66","1,320.88","1,322.48","1,304.03","1,305.91",85.58,87.7,86.71,87.35,90.86,90.51,"1,359.90","1,364.00","1,364.80","1,362.80","1,331.50","1,344.00","12,273.26","12,227.78","12,239.89","12,229.59","12,041.97","12,038.27"
2359,10-Feb-11,"1,321.87","1,318.13","1,324.57","1,318.76","1,307.59","1,289.14",86.73,86.93,86.94,87.41,90.77,92.2,"1,361.90","1,364.30","1,363.40","1,351.20","1,339.60","1,333.10","12,229.29","12,239.66","12,233.15","12,152.70","12,040.16","11,892.50"
2360,9-Feb-11,"1,320.88","1,322.48","1,319.05","1,311.85","1,286.12","1,276.50",86.71,87.35,87.48,89.06,92.19,89.97,"1,364.80","1,362.80","1,347.60","1,345.80","1,333.80","1,339.00","12,239.89","12,229.59","12,161.63","12,092.38","11,891.93","11,824.46"
2361,8-Feb-11,"1,324.57","1,318.76","1,310.87","1,307.01","1,276.34","1,299.63",86.94,87.41,89.03,90.63,89.34,85.28,"1,363.40","1,351.20","1,348.30","1,354.80","1,340.70","1,314.00","12,233.15","12,152.70","12,092.15","12,061.65","11,823.70","11,990.36"
2362,7-Feb-11,"1,319.05","1,311.85","1,307.10","1,302.77","1,299.54","1,297.51",87.48,89.06,90.54,90.93,85.64,87.55,"1,347.60","1,345.80","1,352.30","1,335.60","1,318.40","1,342.00","12,161.63","12,092.38","12,062.26","12,040.68","11,989.83","11,985.36"
2363,4-Feb-11,"1,310.87","1,307.01","1,304.03","1,305.91","1,296.63","1,291.97",89.03,90.63,90.86,90.51,87.33,86.23,"1,348.30","1,354.80","1,331.50","1,344.00","1,333.00","1,339.80","12,092.15","12,061.65","12,041.97","12,038.27","11,985.44","11,978.85"
2364,3-Feb-11,"1,307.10","1,302.77","1,307.59","1,289.14","1,291.18","1,288.17",90.54,90.93,90.77,92.2,86.19,87.7,"1,352.30","1,335.60","1,339.60","1,333.10","1,332.30","1,330.40","12,062.26","12,040.68","12,040.16","11,892.50","11,977.19","11,979.08"
2365,2-Feb-11,"1,304.03","1,305.91","1,286.12","1,276.50","1,290.84","1,283.29",90.86,90.51,92.19,89.97,87.87,89.26,"1,331.50","1,344.00","1,333.80","1,339.00","1,344.50","1,352.30","12,041.97","12,038.27","11,891.93","11,824.46","11,980.52","11,873.50"
2366,1-Feb-11,"1,307.59","1,289.14","1,276.34","1,299.63","1,283.35","1,283.63",90.77,92.2,89.34,85.28,89.11,89.45,"1,339.60","1,333.10","1,340.70","1,314.00","1,341.00","1,341.70","12,040.16","11,892.50","11,823.70","11,990.36","11,871.84","11,824.76"
2367,31-Jan-11,"1,286.12","1,276.50","1,299.54","1,297.51","1,280.26","1,280.85",92.19,89.97,85.64,87.55,88.86,90.7,"1,333.80","1,339.00","1,318.40","1,342.00","1,346.50","1,367.70","11,891.93","11,824.46","11,989.83","11,985.36","11,822.80","11,823.70"
2368,28-Jan-11,"1,276.34","1,299.63","1,296.63","1,291.97","1,281.92","1,294.52",89.34,85.28,87.33,86.23,90.86,91.34,"1,340.70","1,314.00","1,333.00","1,339.80","1,370.20","1,371.90","11,823.70","11,990.36","11,985.44","11,978.85","11,825.29","11,834.21"
2369,27-Jan-11,"1,299.54","1,297.51","1,291.18","1,288.17","1,295.02","1,293.22",85.64,87.55,86.19,87.7,91.38,91.51,"1,318.40","1,342.00","1,332.30","1,330.40","1,368.10","1,365.10","11,989.83","11,985.36","11,977.19","11,979.08","11,837.93","11,783.82"
2370,26-Jan-11,"1,296.63","1,291.97","1,290.84","1,283.29","1,293.24","1,282.90",87.33,86.23,87.87,89.26,91.54,90.99,"1,333.00","1,339.80","1,344.50","1,352.30","1,360.40","1,375.00","11,985.44","11,978.85","11,980.52","11,873.50","11,787.38","11,732.20"
2371,25-Jan-11,"1,291.18","1,288.17","1,283.35","1,283.63","1,283.76","1,285.78",86.19,87.7,89.11,89.45,91.4,92.0,"1,332.30","1,330.40","1,341.00","1,341.70","1,386.90","1,386.10","11,977.19","11,979.08","11,871.84","11,824.76","11,731.90","11,753.70"
2372,24-Jan-11,"1,290.84","1,283.29","1,280.26","1,280.85","1,285.96","1,275.65",87.87,89.26,88.86,90.7,91.86,91.18,"1,344.50","1,352.30","1,346.50","1,367.70","1,385.70","1,382.60","11,980.52","11,873.50","11,822.80","11,823.70","11,755.44","11,673.62"
2373,21-Jan-11,"1,283.35","1,283.63","1,281.92","1,294.52","1,274.48","1,272.58",89.11,89.45,90.86,91.34,91.11,89.31,"1,341.00","1,341.70","1,370.20","1,371.90","1,384.00","1,375.40","11,871.84","11,824.76","11,825.29","11,834.21","11,671.88","11,638.51"
2374,20-Jan-11,"1,280.26","1,280.85","1,295.02","1,293.22","1,269.75","1,270.84",88.86,90.7,91.38,91.51,89.25,89.0,"1,346.50","1,367.70","1,368.10","1,365.10","1,373.70","1,369.00","11,822.80","11,823.70","11,837.93","11,783.82","11,637.45","11,672.34"
2375,19-Jan-11,"1,281.92","1,294.52","1,293.24","1,282.90","1,271.50","1,274.41",90.86,91.34,91.54,90.99,88.03,88.18,"1,370.20","1,371.90","1,360.40","1,375.00","1,368.50","1,372.70","11,825.29","11,834.21","11,787.38","11,732.20","11,674.76","11,696.86"
2376,18-Jan-11,"1,295.02","1,293.22","1,283.76","1,285.78","1,273.85","1,276.29",91.38,91.51,91.4,92.0,88.38,90.47,"1,368.10","1,365.10","1,386.90","1,386.10","1,371.40","1,374.80","11,837.93","11,783.82","11,731.90","11,753.70","11,697.31","11,716.93"
2377,14-Jan-11,"1,293.24","1,282.90","1,285.96","1,275.65","1,276.56","1,268.78",91.54,90.99,91.86,91.18,90.3,89.29,"1,360.40","1,375.00","1,385.70","1,382.60","1,373.40","1,383.40","11,787.38","11,732.20","11,755.44","11,673.62","11,722.89","11,688.76"
2378,13-Jan-11,"1,283.76","1,285.78","1,274.48","1,272.58","1,270.20","1,272.95",91.4,92.0,91.11,89.31,89.38,91.5,"1,386.90","1,386.10","1,384.00","1,375.40","1,378.50","1,409.60","11,731.90","11,753.70","11,671.88","11,638.51","11,691.18","11,670.90"
2379,12-Jan-11,"1,285.96","1,275.65","1,269.75","1,270.84","1,271.87","1,257.62",91.86,91.18,89.25,89.0,91.55,91.31,"1,385.70","1,382.60","1,373.70","1,369.00","1,422.60","1,415.60","11,755.44","11,673.62","11,637.45","11,672.34","11,670.75","11,577.43"
2380,11-Jan-11,"1,274.48","1,272.58","1,271.50","1,274.41","1,257.64","1,256.76",91.11,89.31,88.03,88.18,91.38,89.67,"1,384.00","1,375.40","1,368.50","1,372.70","1,421.10","1,405.70","11,671.88","11,638.51","11,674.76","11,696.86","11,577.51","11,569.33"
2381,10-Jan-11,"1,269.75","1,270.84","1,273.85","1,276.29","1,257.88","1,259.44",89.25,89.0,88.38,90.47,89.84,90.98,"1,373.70","1,369.00","1,371.40","1,374.80","1,405.60","1,413.80","11,637.45","11,672.34","11,697.31","11,716.93","11,569.71","11,585.83"
2382,7-Jan-11,"1,271.50","1,274.41","1,276.56","1,268.78","1,259.78","1,258.78",88.03,88.18,90.3,89.29,91.12,91.27,"1,368.50","1,372.70","1,373.40","1,383.40","1,413.10","1,403.40","11,674.76","11,696.86","11,722.89","11,688.76","11,585.38","11,572.74"
2383,6-Jan-11,"1,273.85","1,276.29","1,270.20","1,272.95","1,258.51","1,259.10",88.38,90.47,89.38,91.5,91.49,90.79,"1,371.40","1,374.80","1,378.50","1,409.60","1,405.20","1,389.80","11,697.31","11,716.93","11,691.18","11,670.90","11,575.54","11,554.80"
2384,5-Jan-11,"1,276.56","1,268.78","1,271.87","1,257.62","1,257.54","1,254.66",90.3,89.29,91.55,91.31,91.0,91.07,"1,373.40","1,383.40","1,422.60","1,415.60","1,382.40","1,373.50","11,722.89","11,688.76","11,670.75","11,577.43","11,555.03","11,572.81"
2385,4-Jan-11,"1,270.20","1,272.95","1,257.64","1,256.76","1,256.77","1,257.53",89.38,91.5,91.38,89.67,91.51,90.61,"1,378.50","1,409.60","1,421.10","1,405.70","1,380.00","1,388.40","11,691.18","11,670.90","11,577.51","11,569.33","11,573.49","11,559.11"
2386,3-Jan-11,"1,271.87","1,257.62","1,257.88","1,259.44","1,258.84","1,254.94",91.55,91.31,89.84,90.98,90.48,89.99,"1,422.60","1,415.60","1,405.60","1,413.80","1,386.80","1,388.00","11,670.75","11,577.43","11,569.71","11,585.83","11,559.49","11,532.17"
2387,31-Dec-10,"1,257.64","1,256.76","1,259.78","1,258.78","1,254.60","1,249.43",91.38,89.67,91.12,91.27,89.82,89.22,"1,421.10","1,405.70","1,413.10","1,403.40","1,388.20","1,385.80","11,577.51","11,569.33","11,585.38","11,572.74","11,533.16","11,478.36"
2388,30-Dec-10,"1,257.88","1,259.44","1,258.51","1,259.10","1,247.08","1,245.76",89.84,90.98,91.49,90.79,88.81,88.18,"1,405.60","1,413.80","1,405.20","1,389.80","1,385.50","1,379.50","11,569.71","11,585.83","11,575.54","11,554.80","11,478.13","11,491.30"
2389,29-Dec-10,"1,259.78","1,258.78","1,257.54","1,254.66","1,243.91","1,243.63",91.12,91.27,91.0,91.07,88.02,87.87,"1,413.10","1,403.40","1,382.40","1,373.50","1,378.60","1,376.40","11,585.38","11,572.74","11,555.03","11,572.81","11,491.91","11,499.02"
2390,28-Dec-10,"1,258.51","1,259.10","1,256.77","1,257.53","1,242.87","1,236.34",91.49,90.79,91.51,90.61,87.7,88.48,"1,405.20","1,389.80","1,380.00","1,388.40","1,370.40","1,380.90","11,575.54","11,554.80","11,573.49","11,559.11","11,499.25","11,457.93"
2391,27-Dec-10,"1,257.54","1,254.66","1,258.84","1,254.94","1,235.23","1,241.58",91.0,91.07,90.48,89.99,88.62,88.28,"1,382.40","1,373.50","1,386.80","1,388.00","1,385.50","1,394.00","11,555.03","11,572.81","11,559.49","11,532.17","11,457.47","11,475.64"
2392,23-Dec-10,"1,256.77","1,257.53","1,254.60","1,249.43","1,241.59","1,241.84",91.51,90.61,89.82,89.22,88.28,88.19,"1,380.00","1,388.40","1,388.20","1,385.80","1,403.60","1,401.90","11,573.49","11,559.11","11,533.16","11,478.36","11,476.54","11,429.09"
2393,22-Dec-10,"1,258.84","1,254.94","1,247.08","1,245.76","1,240.46","1,242.52",90.48,89.99,88.81,88.18,88.61,87.68,"1,386.80","1,388.00","1,385.50","1,379.50","1,397.30","1,384.50","11,559.49","11,532.17","11,478.13","11,491.30","11,428.56","11,406.16"
2394,21-Dec-10,"1,254.60","1,249.43","1,243.91","1,243.63","1,240.40","1,233.85",89.82,89.22,88.02,87.87,87.79,88.51,"1,388.20","1,385.80","1,378.60","1,376.40","1,384.30","1,388.90","11,533.16","11,478.36","11,491.91","11,499.02","11,410.32","11,370.44"
2395,20-Dec-10,"1,247.08","1,245.76","1,242.87","1,236.34","1,233.00","1,230.14",88.81,88.18,87.7,88.48,88.37,88.55,"1,385.50","1,379.50","1,370.40","1,380.90","1,392.10","1,380.60","11,478.13","11,491.30","11,499.25","11,457.93","11,370.06","11,370.44"
2396,17-Dec-10,"1,243.91","1,243.63","1,235.23","1,241.58","1,228.28","1,225.02",88.02,87.87,88.62,88.28,88.28,88.35,"1,378.60","1,376.40","1,385.50","1,394.00","1,382.50","1,402.50","11,491.91","11,499.02","11,457.47","11,475.64","11,372.48","11,354.45"
2397,16-Dec-10,"1,242.87","1,236.34","1,241.59","1,241.84","1,223.75","1,227.25",87.7,88.48,88.28,88.19,88.69,88.92,"1,370.40","1,380.90","1,403.60","1,401.90","1,408.30","1,424.50","11,499.25","11,457.93","11,476.54","11,429.09","11,359.16","11,363.85"
2398,15-Dec-10,"1,235.23","1,241.58","1,240.46","1,242.52","1,223.12","1,223.87",88.62,88.28,88.61,87.68,89.38,89.44,"1,385.50","1,394.00","1,397.30","1,384.50","1,415.30","1,414.00","11,457.47","11,475.64","11,428.56","11,406.16","11,362.19","11,381.33"
2399,14-Dec-10,"1,241.59","1,241.84","1,240.40","1,233.85","1,224.71","1,219.93",88.28,88.19,87.79,88.51,89.19,87.94,"1,403.60","1,401.90","1,384.30","1,388.90","1,405.40","1,385.10","11,476.54","11,429.09","11,410.32","11,370.44","11,382.09","11,361.81"
2400,13-Dec-10,"1,240.46","1,242.52","1,233.00","1,230.14","1,221.53","1,206.81",88.61,87.68,88.37,88.55,88.0,86.8,"1,397.30","1,384.50","1,392.10","1,380.60","1,388.50","1,387.60","11,428.56","11,406.16","11,370.06","11,370.44","11,362.41","11,255.93"
2401,10-Dec-10,"1,240.40","1,233.85","1,228.28","1,225.02","1,206.07","1,186.60",87.79,88.51,88.28,88.35,86.75,83.66,"1,384.30","1,388.90","1,382.50","1,402.50","1,387.30","1,386.80","11,410.32","11,370.44","11,372.48","11,354.45","11,255.78","11,007.31"
2402,9-Dec-10,"1,233.00","1,230.14","1,223.75","1,227.25","1,180.55","1,182.96",88.37,88.55,88.69,88.92,84.11,85.81,"1,392.10","1,380.60","1,408.30","1,424.50","1,385.00","1,366.70","11,370.06","11,370.44","11,359.16","11,363.85","11,006.02","11,049.72"
2403,8-Dec-10,"1,228.28","1,225.02","1,223.12","1,223.87","1,187.76","1,189.08",88.28,88.35,89.38,89.44,85.73,83.9,"1,382.50","1,402.50","1,415.30","1,414.00","1,366.00","1,364.00","11,372.48","11,354.45","11,362.19","11,381.33","11,052.49","11,083.75"
2404,7-Dec-10,"1,223.75","1,227.25","1,224.71","1,219.93","1,189.40","1,194.16",88.69,88.92,89.19,87.94,83.76,84.21,"1,408.30","1,424.50","1,405.40","1,385.10","1,362.30","1,372.10","11,359.16","11,363.85","11,382.09","11,361.81","11,092.00","11,183.50"
2405,6-Dec-10,"1,223.12","1,223.87","1,221.53","1,206.81","1,198.35","1,183.70",89.38,89.44,88.0,86.8,83.86,80.99,"1,415.30","1,414.00","1,388.50","1,387.60","1,372.90","1,377.80","11,362.19","11,381.33","11,362.41","11,255.93","11,187.28","11,037.43"
2406,3-Dec-10,"1,224.71","1,219.93","1,206.07","1,186.60","1,180.73","1,192.51",89.19,87.94,86.75,83.66,81.25,81.61,"1,405.40","1,385.10","1,387.30","1,386.80","1,377.50","1,369.40","11,382.09","11,361.81","11,255.78","11,007.31","11,036.37","11,177.60"
2407,2-Dec-10,"1,221.53","1,206.81","1,180.55","1,182.96","1,197.84","1,198.07",88.0,86.8,84.11,85.81,81.74,82.15,"1,388.50","1,387.60","1,385.00","1,366.70","1,357.70","1,357.70","11,362.41","11,255.93","11,006.02","11,049.72","11,178.58","11,201.59"
2408,1-Dec-10,"1,206.07","1,186.60","1,187.76","1,189.08","1,199.73","1,196.12",86.75,83.66,85.73,83.9,81.51,82.24,"1,387.30","1,386.80","1,366.00","1,364.00","1,352.20","1,350.70","11,255.78","11,007.31","11,052.49","11,083.75","11,203.55","11,180.77"
2409,30-Nov-10,"1,180.55","1,182.96","1,189.40","1,194.16","1,196.69","1,183.75",84.11,85.81,83.76,84.21,81.85,80.45,"1,385.00","1,366.70","1,362.30","1,372.10","1,352.90","1,349.50","11,006.02","11,049.72","11,092.00","11,183.50","11,181.23","11,010.49"
2410,29-Nov-10,"1,187.76","1,189.08","1,198.35","1,183.70","1,178.59","1,178.33",85.73,83.9,83.86,80.99,80.44,82.44,"1,366.00","1,364.00","1,372.90","1,377.80","1,336.80","1,336.90","11,052.49","11,083.75","11,187.28","11,037.43","11,007.88","11,017.83"
2411,26-Nov-10,"1,189.40","1,194.16","1,180.73","1,192.51","1,178.34","1,194.79",83.76,84.21,81.25,81.61,82.34,84.58,"1,362.30","1,372.10","1,377.50","1,369.40","1,338.30","1,356.50","11,092.00","11,183.50","11,036.37","11,177.60","11,023.50","11,194.70"
2412,24-Nov-10,"1,198.35","1,183.70","1,197.84","1,198.07","1,197.75","1,200.44",83.86,80.99,81.74,82.15,84.86,84.87,"1,372.90","1,377.80","1,357.70","1,357.70","1,368.40","1,363.70","11,187.28","11,037.43","11,178.58","11,201.59","11,201.97","11,194.02"
2413,23-Nov-10,"1,180.73","1,192.51","1,199.73","1,196.12","1,199.21","1,209.07",81.25,81.61,81.51,82.24,84.88,87.73,"1,377.50","1,369.40","1,352.20","1,350.70","1,365.40","1,407.90","11,036.37","11,177.60","11,203.55","11,180.77","11,192.58","11,281.28"
2414,22-Nov-10,"1,197.84","1,198.07","1,196.69","1,183.75","1,213.54","1,213.04",81.74,82.15,81.85,80.45,87.81,87.85,"1,357.70","1,357.70","1,352.90","1,349.50","1,403.10","1,400.70","11,178.58","11,201.59","11,181.23","11,010.49","11,283.10","11,326.69"
2415,19-Nov-10,"1,199.73","1,196.12","1,178.59","1,178.33","1,218.71","1,213.14",81.51,82.24,80.44,82.44,87.81,86.45,"1,352.20","1,350.70","1,336.80","1,336.90","1,399.10","1,395.20","11,203.55","11,180.77","11,007.88","11,017.83","11,357.04","11,342.81"
2416,18-Nov-10,"1,196.69","1,183.75","1,178.34","1,194.79","1,213.40","1,223.59",81.85,80.45,82.34,84.58,86.72,86.75,"1,352.90","1,349.50","1,338.30","1,356.50","1,409.80","1,405.20","11,181.23","11,010.49","11,023.50","11,194.70","11,346.75","11,403.51"
2417,17-Nov-10,"1,178.59","1,178.33","1,197.75","1,200.44","1,223.25","1,223.24",80.44,82.44,84.86,84.87,87.06,87.39,"1,336.80","1,336.90","1,368.40","1,363.70","1,402.80","1,390.50","11,007.88","11,017.83","11,201.97","11,194.02","11,406.84","11,439.61"
2418,16-Nov-10,"1,178.34","1,194.79","1,199.21","1,209.07","1,225.85","1,221.20",82.34,84.58,84.88,87.73,86.85,86.6,"1,338.30","1,356.50","1,365.40","1,407.90","1,397.30","1,390.70","11,023.50","11,194.70","11,192.58","11,281.28","11,444.08","11,435.30"
2419,15-Nov-10,"1,197.75","1,200.44","1,213.54","1,213.04","1,221.06","1,198.34",84.86,84.87,87.81,87.85,86.49,85.09,"1,368.40","1,363.70","1,403.10","1,400.70","1,382.70","1,368.60","11,201.97","11,194.02","11,283.10","11,326.69","11,434.84","11,216.65"
2420,12-Nov-10,"1,199.21","1,209.07","1,218.71","1,213.14","1,197.96","1,193.79",84.88,87.73,87.81,86.45,84.69,84.37,"1,365.40","1,407.90","1,399.10","1,395.20","1,337.10","1,351.40","11,192.58","11,281.28","11,357.04","11,342.81","11,215.13","11,184.80"
2421,11-Nov-10,"1,213.54","1,213.04","1,213.40","1,223.59","1,193.57","1,187.86",87.81,87.85,86.72,86.75,83.9,82.88,"1,403.10","1,400.70","1,409.80","1,405.20","1,356.40","1,356.80","11,283.10","11,326.69","11,346.75","11,403.51","11,188.72","11,125.30"
2422,10-Nov-10,"1,218.71","1,213.14","1,223.25","1,223.24","1,184.38","1,185.71",87.81,86.45,87.06,87.39,82.95,81.45,"1,399.10","1,395.20","1,402.80","1,390.50","1,350.20","1,360.30","11,357.04","11,342.81","11,406.84","11,439.61","11,124.62","11,120.30"
2423,9-Nov-10,"1,213.40","1,223.59","1,225.85","1,221.20","1,183.26","1,183.87",86.72,86.75,86.85,86.6,81.43,81.92,"1,409.80","1,405.20","1,397.30","1,390.70","1,357.10","1,340.20","11,346.75","11,403.51","11,444.08","11,435.30","11,118.40","11,120.45"
2424,8-Nov-10,"1,223.25","1,223.24","1,221.06","1,198.34","1,183.78","1,184.47",87.06,87.39,86.49,85.09,82.18,81.99,"1,402.80","1,390.50","1,382.70","1,368.60","1,342.10","1,327.90","11,406.84","11,439.61","11,434.84","11,216.65","11,113.95","11,127.34"
2425,5-Nov-10,"1,225.85","1,221.20","1,197.96","1,193.79","1,182.45","1,183.84",86.85,86.6,84.69,84.37,81.94,82.48,"1,397.30","1,390.70","1,337.10","1,351.40","1,322.20","1,341.00","11,444.08","11,435.30","11,215.13","11,184.80","11,126.28","11,168.40"
2426,4-Nov-10,"1,221.06","1,198.34","1,193.57","1,187.86","1,185.64","1,184.88",86.49,85.09,83.9,82.88,82.55,82.47,"1,382.70","1,368.60","1,356.40","1,356.80","1,338.00","1,341.20","11,434.84","11,216.65","11,188.72","11,125.30","11,169.46","11,163.06"
2427,3-Nov-10,"1,197.96","1,193.79","1,184.38","1,185.71","1,185.62","1,184.74",84.69,84.37,82.95,81.45,82.52,82.01,"1,337.10","1,351.40","1,350.20","1,360.30","1,338.30","1,333.60","11,215.13","11,184.80","11,124.62","11,120.30","11,164.05","11,133.40"
2428,2-Nov-10,"1,193.57","1,187.86","1,183.26","1,183.87","1,183.08","1,180.52",83.9,82.88,81.43,81.92,81.69,80.73,"1,356.40","1,356.80","1,357.10","1,340.20","1,324.40","1,326.70","11,188.72","11,125.30","11,118.40","11,120.45","11,132.56","11,146.41"
2429,1-Nov-10,"1,184.38","1,185.71","1,183.78","1,184.47","1,180.26","1,179.82",82.95,81.45,82.18,81.99,80.56,82.55,"1,350.20","1,360.30","1,342.10","1,327.90","1,324.70","1,344.20","11,124.62","11,120.30","11,113.95","11,127.34","11,146.57","11,105.24"
2430,29-Oct-10,"1,183.26","1,183.87","1,182.45","1,183.84","1,178.17","1,166.74",81.43,81.92,81.94,82.48,81.77,79.48,"1,357.10","1,340.20","1,322.20","1,341.00","1,343.30","1,336.00","11,118.40","11,120.45","11,126.28","11,168.40","11,107.97","10,974.52"
2431,28-Oct-10,"1,183.78","1,184.47","1,185.64","1,184.88","1,165.90","1,178.64",82.18,81.99,82.55,82.47,79.49,82.95,"1,342.10","1,327.90","1,338.00","1,341.20","1,335.10","1,366.80","11,113.95","11,127.34","11,169.46","11,163.06","10,978.62","11,139.60"
2432,27-Oct-10,"1,182.45","1,183.84","1,185.62","1,184.74","1,184.71","1,176.83",81.94,82.48,82.52,82.01,83.08,81.38,"1,322.20","1,341.00","1,338.30","1,333.60","1,371.20","1,358.00","11,126.28","11,168.40","11,164.05","11,133.40","11,143.69","11,062.71"
2433,26-Oct-10,"1,185.64","1,184.88","1,183.08","1,180.52","1,176.19","1,177.47",82.55,82.47,81.69,80.73,81.25,82.77,"1,338.00","1,341.20","1,324.40","1,326.70","1,371.10","1,379.20","11,169.46","11,163.06","11,132.56","11,146.41","11,062.78","11,096.01"
2434,25-Oct-10,"1,185.62","1,184.74","1,180.26","1,179.82","1,173.81","1,177.82",82.52,82.01,80.56,82.55,82.69,83.23,"1,338.30","1,333.60","1,324.70","1,344.20","1,376.70","1,372.80","11,164.05","11,133.40","11,146.57","11,105.24","11,096.92","11,096.92"
2435,22-Oct-10,"1,183.08","1,180.52","1,178.17","1,166.74","1,178.10","1,171.32",81.69,80.73,81.77,79.48,83.01,81.72,"1,324.40","1,326.70","1,343.30","1,336.00","1,369.50","1,356.40","11,132.56","11,146.41","11,107.97","10,974.52","11,096.08","11,022.82"
2436,21-Oct-10,"1,180.26","1,179.82","1,165.90","1,178.64","1,169.77","1,164.28",80.56,82.55,79.49,82.95,81.67,81.94,"1,324.70","1,344.20","1,335.10","1,366.80","1,345.70","1,346.90","11,146.57","11,105.24","10,978.62","11,139.60","11,020.40","11,010.79"
2437,20-Oct-10,"1,178.17","1,166.74","1,184.71","1,176.83","1,165.32","1,165.32",81.77,79.48,83.08,81.38,82.21,82.95,"1,343.30","1,336.00","1,371.20","1,358.00","1,353.30","1,346.70","11,107.97","10,974.52","11,143.69","11,062.71","11,010.34","11,006.93"
2438,19-Oct-10,"1,165.90","1,178.64","1,176.19","1,177.47","1,165.15","1,158.36",79.49,82.95,81.25,82.77,82.66,81.43,"1,335.10","1,366.80","1,371.10","1,379.20","1,344.20","1,333.50","10,978.62","11,139.60","11,062.78","11,096.01","11,006.48","10,948.50"
2439,18-Oct-10,"1,184.71","1,176.83","1,173.81","1,177.82","1,158.06","1,161.57",83.08,81.38,82.69,83.23,81.67,83.27,"1,371.20","1,358.00","1,376.70","1,372.80","1,333.90","1,347.90","11,143.69","11,062.71","11,096.92","11,096.92","10,948.58","10,968.41"
2440,15-Oct-10,"1,176.19","1,177.47","1,178.10","1,171.32","1,159.97","1,159.81",81.25,82.77,83.01,81.72,83.23,82.6,"1,371.10","1,379.20","1,369.50","1,356.40","1,346.40","1,339.10","11,062.78","11,096.01","11,096.08","11,022.82","10,967.65","10,936.79"
