,Date,SP500 Price,SP500 Open,SP500 Price-2,SP500 Open-2,SP500 Price-7,SP500 Open-7,Oil Price,Oil Open,Oil Price-2,Oil Open-2,Oil Price-7,Oil Open-7,G Price,G Open,G Price-2,G Open-2,G Price-7,G Open-7,DJI Price,DJI Open,DJI Price-2,DJI Open-2,DJI Price-7,DJI Open-7,VIX Price,VIX Open,VIX Price-2,VIX Open-2,VIX Price-7,VIX Open-7,SSEC Price,SSEC Open,SSEC Price-2,SSEC Open-2,SSEC Price-7,SSEC Open-7
1579,20-Mar-14,"1,872.01","1,860.09","1,872.25","1,858.92","1,867.63","1,878.26",99.43,100.39,99.7,97.97,100.03,100.94,"1,330.50","1,333.70","1,359.00","1,359.30","1,346.50","1,340.00","16,331.05","16,221.98","16,336.19","16,245.93","16,351.25","16,419.39",14.52,15.58,14.52,15.42,14.8,14.22,"1,993.48","2,017.22","2,025.20","2,026.22","2,001.16","1,994.42"
1580,19-Mar-14,"1,860.77","1,872.25","1,858.83","1,842.81","1,877.17","1,877.86",100.37,99.53,98.08,99.39,101.12,102.75,"1,341.40","1,357.10","1,372.90","1,386.10","1,341.40","1,336.00","16,222.17","16,335.71","16,247.22","16,066.37","16,418.68","16,453.10",15.12,14.56,15.64,16.39,14.2,14.76,"2,021.73","2,019.98","2,023.67","2,009.88","1,999.06","2,042.35"
1581,18-Mar-14,"1,872.25","1,858.92","1,841.13","1,845.07","1,878.04","1,878.52",99.7,97.97,98.89,98.25,102.58,101.97,"1,359.00","1,359.30","1,379.00","1,376.10","1,338.10","1,349.50","16,336.19","16,245.93","16,065.67","16,106.32","16,452.72","16,424.53",14.52,15.42,17.82,16.74,14.11,13.51,"2,025.20","2,026.22","2,004.34","2,008.82","2,057.91","2,058.38"
1582,17-Mar-14,"1,858.83","1,842.81","1,846.34","1,869.06","1,877.03","1,874.18",98.08,99.39,98.2,98.1,101.56,101.04,"1,372.90","1,386.10","1,372.20","1,366.80","1,351.70","1,338.00","16,247.22","16,066.37","16,108.89","16,341.55","16,421.89","16,360.56",15.64,16.39,16.22,14.28,14.21,13.82,"2,023.67","2,009.88","2,019.11","2,000.69","2,059.58","2,050.03"
1583,14-Mar-14,"1,841.13","1,845.07","1,868.20","1,866.15","1,873.81","1,874.05",98.89,98.25,97.99,99.48,101.45,103.35,"1,379.00","1,376.10","1,370.30","1,349.10","1,340.20","1,334.80","16,065.67","16,106.32","16,340.08","16,350.67","16,360.18","16,395.88",17.82,16.74,14.47,15.37,13.89,14.13,"2,004.34","2,008.82","1,997.69","1,996.24","2,053.08","2,073.29"
1584,13-Mar-14,"1,846.34","1,869.06","1,867.63","1,878.26","1,873.91","1,849.23",98.2,98.1,100.03,100.94,103.33,104.89,"1,372.20","1,366.80","1,346.50","1,340.00","1,337.80","1,350.40","16,108.89","16,341.55","16,351.25","16,419.39","16,395.88","16,169.32",16.22,14.28,14.8,14.22,14.1,14.53,"2,019.11","2,000.69","2,001.16","1,994.42","2,071.47","2,068.11"
1585,12-Mar-14,"1,868.20","1,866.15","1,877.17","1,877.86","1,845.73","1,857.68",97.99,99.48,101.12,102.75,104.92,103.0,"1,370.30","1,349.10","1,341.40","1,336.00","1,350.10","1,335.90","16,340.08","16,350.67","16,418.68","16,453.10","16,168.03","16,321.71",14.47,15.37,14.2,14.76,16.0,16.47,"1,997.69","1,996.24","1,999.06","2,042.35","2,075.23","2,052.08"
1586,11-Mar-14,"1,867.63","1,878.26","1,878.04","1,878.52","1,859.45","1,855.12",100.03,100.94,102.58,101.97,102.59,102.15,"1,346.50","1,340.00","1,338.10","1,349.50","1,321.40","1,329.80","16,351.25","16,419.39","16,452.72","16,424.53","16,321.71","16,273.23",14.8,14.22,14.11,13.51,14.0,14.22,"2,001.16","1,994.42","2,057.91","2,058.38","2,056.30","2,040.62"
1587,10-Mar-14,"1,877.17","1,877.86","1,877.03","1,874.18","1,854.29","1,844.90",101.12,102.75,101.56,101.04,102.4,102.57,"1,341.40","1,336.00","1,351.70","1,338.00","1,331.60","1,329.30","16,418.68","16,453.10","16,421.89","16,360.56","16,272.65","16,197.70",14.2,14.76,14.21,13.82,14.04,14.56,"1,999.06","2,042.35","2,059.58","2,050.03","2,047.35","2,045.10"
1588,7-Mar-14,"1,878.04","1,878.52","1,873.81","1,874.05","1,845.16","1,845.79",102.58,101.97,101.45,103.35,102.59,102.04,"1,338.10","1,349.50","1,340.20","1,334.80","1,328.20","1,341.20","16,452.72","16,424.53","16,360.18","16,395.88","16,198.41","16,180.36",14.11,13.51,13.89,14.13,14.35,13.83,"2,057.91","2,058.38","2,053.08","2,073.29","2,041.25","2,026.61"
1589,6-Mar-14,"1,877.03","1,874.18","1,873.91","1,849.23","1,845.12","1,847.66",101.56,101.04,103.33,104.89,101.83,102.8,"1,351.70","1,338.00","1,337.80","1,350.40","1,343.00","1,336.40","16,421.89","16,360.56","16,395.88","16,169.32","16,179.66","16,207.34",14.21,13.82,14.1,14.53,13.67,14.17,"2,059.58","2,050.03","2,071.47","2,068.11","2,034.22","2,077.28"
1590,5-Mar-14,"1,873.81","1,874.05","1,845.73","1,857.68","1,847.61","1,836.78",101.45,103.35,104.92,103.0,102.82,102.29,"1,340.20","1,334.80","1,350.10","1,335.90","1,338.30","1,324.30","16,360.18","16,395.88","16,168.03","16,321.71","16,207.14","16,102.27",13.89,14.13,16.0,16.47,14.23,14.83,"2,053.08","2,073.29","2,075.23","2,052.08","2,076.69","2,099.72"
1591,4-Mar-14,"1,873.91","1,849.23","1,859.45","1,855.12","1,836.25","1,841.07",103.33,104.89,102.59,102.15,102.2,102.87,"1,337.80","1,350.40","1,321.40","1,329.80","1,323.90","1,320.00","16,395.88","16,169.32","16,321.71","16,273.23","16,103.30","16,135.92",14.1,14.53,14.0,14.22,14.68,14.74,"2,071.47","2,068.11","2,056.30","2,040.62","2,113.69","2,131.59"
1592,3-Mar-14,"1,845.73","1,857.68","1,854.29","1,844.90","1,839.78","1,829.24",104.92,103.0,102.4,102.57,102.92,103.41,"1,350.10","1,335.90","1,331.60","1,329.30","1,317.10","1,310.70","16,168.03","16,321.71","16,272.65","16,197.70","16,133.23","16,044.15",16.0,16.47,14.04,14.56,14.79,15.28,"2,075.23","2,052.08","2,047.35","2,045.10","2,138.78","2,152.89"
1593,28-Feb-14,"1,859.45","1,855.12","1,845.16","1,845.79","1,828.75","1,838.90",102.59,102.15,102.59,102.04,103.31,103.14,"1,321.40","1,329.80","1,328.20","1,341.20","1,320.60","1,318.30","16,321.71","16,273.23","16,198.41","16,180.36","16,040.56","16,126.23",14.0,14.22,14.35,13.83,15.5,14.85,"2,056.30","2,040.62","2,041.25","2,026.61","2,142.55","2,116.92"
1594,27-Feb-14,"1,854.29","1,844.90","1,845.12","1,847.66","1,840.76","1,839.03",102.4,102.57,101.83,102.8,102.43,100.32,"1,331.60","1,329.30","1,343.00","1,336.40","1,324.70","1,322.90","16,272.65","16,197.70","16,179.66","16,207.34","16,130.40","16,153.97",14.04,14.56,13.67,14.17,13.87,13.95,"2,047.35","2,045.10","2,034.22","2,077.28","2,119.07","2,134.14"
1595,26-Feb-14,"1,845.16","1,845.79","1,847.61","1,836.78","1,838.63","1,828.46",102.59,102.04,102.82,102.29,100.58,100.59,"1,328.20","1,341.20","1,338.30","1,324.30","1,328.50","1,323.70","16,198.41","16,180.36","16,207.14","16,102.27","16,154.39","16,018.08",14.35,13.83,14.23,14.83,13.57,14.21,"2,041.25","2,026.61","2,076.69","2,099.72","2,135.41","2,124.88"
1596,25-Feb-14,"1,845.12","1,847.66","1,836.25","1,841.07","1,829.83","1,814.82",101.83,102.8,102.2,102.87,100.3,100.34,"1,343.00","1,336.40","1,323.90","1,320.00","1,319.00","1,301.70","16,179.66","16,207.34","16,103.30","16,135.92","16,027.59","15,946.99",13.67,14.17,14.68,14.74,14.14,15.24,"2,034.22","2,077.28","2,113.69","2,131.59","2,115.85","2,097.32"
1597,24-Feb-14,"1,847.61","1,836.78","1,839.78","1,829.24","1,819.26","1,820.12",102.82,102.29,102.92,103.41,100.35,100.27,"1,338.30","1,324.30","1,317.10","1,310.70","1,300.40","1,293.30","16,207.14","16,102.27","16,133.23","16,044.15","15,963.94","15,993.04",14.23,14.83,14.79,15.28,14.3,14.31,"2,076.69","2,099.72","2,138.78","2,152.89","2,098.40","2,106.93"
1598,21-Feb-14,"1,836.25","1,841.07","1,828.75","1,838.90","1,819.75","1,800.45",102.2,102.87,103.31,103.14,100.37,100.46,"1,323.90","1,320.00","1,320.60","1,318.30","1,295.30","1,290.50","16,103.30","16,135.92","16,040.56","16,126.23","15,994.77","15,804.17",14.68,14.74,15.5,14.85,14.51,15.29,"2,113.69","2,131.59","2,142.55","2,116.92","2,109.96","2,103.83"
1599,20-Feb-14,"1,839.78","1,829.24","1,840.76","1,839.03","1,799.84","1,796.20",102.92,103.41,102.43,100.32,99.94,99.97,"1,317.10","1,310.70","1,324.70","1,322.90","1,290.10","1,274.00","16,133.23","16,044.15","16,130.40","16,153.97","15,801.79","15,793.63",14.79,15.28,13.87,13.95,15.26,15.63,"2,138.78","2,152.89","2,119.07","2,134.14","2,103.67","2,086.18"
1600,19-Feb-14,"1,828.75","1,838.90","1,838.63","1,828.46","1,797.02","1,776.01",103.31,103.14,100.58,100.59,100.06,100.05,"1,320.60","1,318.30","1,328.50","1,323.70","1,274.80","1,269.60","16,040.56","16,126.23","16,154.39","16,018.08","15,794.08","15,630.64",15.5,14.85,13.57,14.21,15.29,16.15,"2,142.55","2,116.92","2,135.41","2,124.88","2,086.07","2,049.98"
1601,18-Feb-14,"1,840.76","1,839.03","1,829.83","1,814.82","1,773.43","1,752.99",102.43,100.32,100.3,100.34,99.88,97.97,"1,324.70","1,322.90","1,319.00","1,301.70","1,263.30","1,258.30","16,130.40","16,153.97","16,027.59","15,946.99","15,628.53","15,443.83",13.87,13.95,14.14,15.24,17.23,19.09,"2,119.07","2,134.14","2,115.85","2,097.32","2,044.50","2,022.32"
1602,14-Feb-14,"1,838.63","1,828.46","1,819.26","1,820.12","1,751.64","1,753.38",100.3,100.34,100.37,100.46,97.38,97.67,"1,319.00","1,301.70","1,295.30","1,290.50","1,257.30","1,254.00","16,154.39","16,018.08","15,963.94","15,993.04","15,440.23","15,443.00",13.57,14.21,14.3,14.31,19.95,19.59,"2,115.85","2,097.32","2,109.96","2,103.83","2,049.91","2,042.18"
1603,13-Feb-14,"1,829.83","1,814.82","1,819.75","1,800.45","1,755.20","1,743.82",100.35,100.27,99.94,99.97,97.19,96.53,"1,300.40","1,293.30","1,290.10","1,274.00","1,251.70","1,258.40","16,027.59","15,946.99","15,994.77","15,804.17","15,445.24","15,372.93",14.14,15.24,14.51,15.29,19.11,19.99,"2,098.40","2,106.93","2,103.67","2,086.18","2,038.51","2,036.40"
1604,12-Feb-14,"1,819.26","1,820.12","1,799.84","1,796.20","1,741.89","1,782.68",100.37,100.46,100.06,100.05,96.43,97.4,"1,295.30","1,290.50","1,274.80","1,269.60","1,260.40","1,242.40","15,963.94","15,993.04","15,801.79","15,793.63","15,372.80","15,697.69",14.3,14.31,15.26,15.63,21.44,18.57,"2,109.96","2,103.83","2,086.07","2,049.98","2,033.30","2,044.27"
1605,11-Feb-14,"1,819.75","1,800.45","1,797.02","1,776.01","1,782.59","1,790.88",99.94,99.97,99.88,97.97,97.49,97.97,"1,290.10","1,274.00","1,263.30","1,258.30","1,240.10","1,243.60","15,994.77","15,804.17","15,794.08","15,630.64","15,698.85","15,847.19",14.51,15.29,15.29,16.15,18.41,18.71,"2,103.67","2,086.18","2,044.50","2,022.32","2,054.39","2,037.67"
1606,10-Feb-14,"1,799.84","1,796.20","1,773.43","1,752.99","1,794.19","1,777.17",100.06,100.05,97.84,97.25,98.23,97.42,"1,274.80","1,269.60","1,257.60","1,258.00","1,242.20","1,267.00","15,801.79","15,793.63","15,628.53","15,443.83","15,848.61","15,743.03",15.26,15.63,17.23,19.09,17.29,16.37,"2,086.07","2,049.98","2,033.08","2,045.93","2,042.18","2,048.33"
1607,7-Feb-14,"1,797.02","1,776.01","1,751.64","1,753.38","1,774.20","1,790.15",99.88,97.97,97.38,97.67,97.36,97.17,"1,263.30","1,258.30","1,257.30","1,254.00","1,262.20","1,262.20","15,794.08","15,630.64","15,440.23","15,443.00","15,738.79","15,927.08",15.29,16.15,19.95,19.59,17.35,17.95,"2,044.50","2,022.32","2,049.91","2,042.18","2,051.75","2,009.97"
1608,6-Feb-14,"1,773.43","1,752.99","1,755.20","1,743.82","1,792.50","1,783.00",97.84,97.25,97.19,96.53,97.41,95.66,"1,257.60","1,258.00","1,251.70","1,258.40","1,251.00","1,257.90","15,628.53","15,443.83","15,445.24","15,372.93","15,928.56","15,840.84",17.23,19.09,19.11,19.99,15.8,17.27,,,,,,
1609,5-Feb-14,"1,751.64","1,753.38","1,741.89","1,782.68","1,781.56","1,791.03",97.38,97.67,96.43,97.4,95.72,96.9,"1,257.30","1,254.00","1,260.40","1,242.40","1,263.60","1,259.80","15,440.23","15,443.00","15,372.80","15,697.69","15,837.88","15,879.05",19.95,19.59,21.44,18.57,17.42,17.29,,,,,,
1610,4-Feb-14,"1,755.20","1,743.82","1,782.59","1,790.88","1,790.29","1,826.96",97.19,96.53,97.49,97.97,96.64,97.37,"1,251.70","1,258.40","1,240.10","1,243.60","1,264.50","1,258.30","15,445.24","15,372.93","15,698.85","15,847.19","15,879.11","16,203.29",19.11,19.99,18.41,18.71,18.14,14.95,,,,,,
1611,3-Feb-14,"1,741.89","1,782.68","1,794.19","1,777.17","1,828.46","1,842.29",96.43,97.4,98.23,97.42,97.32,96.69,"1,260.40","1,242.40","1,242.20","1,267.00","1,262.60","1,235.20","15,372.80","15,697.69","15,848.61","15,743.03","16,197.35","16,371.99",21.44,18.57,17.29,16.37,13.77,13.67,,,,,,
1612,31-Jan-14,"1,782.59","1,790.88","1,774.20","1,790.15","1,844.86","1,844.71",97.49,97.97,97.36,97.17,96.73,95.2,"1,240.10","1,243.60","1,262.20","1,262.20","1,239.00","1,241.70","15,698.85","15,847.19","15,738.79","15,927.08","16,373.34","16,420.48",18.41,18.71,17.35,17.95,12.84,12.57,,,,,,
1613,30-Jan-14,"1,794.19","1,777.17","1,792.50","1,783.00","1,843.80","1,841.05",98.23,97.42,97.41,95.66,94.99,94.0,"1,242.20","1,267.00","1,251.00","1,257.90","1,242.30","1,256.40","15,848.61","15,743.03","15,928.56","15,840.84","16,414.44","16,459.27",17.29,16.37,15.8,17.27,12.87,12.63,"2,033.08","2,045.93","2,038.51","2,036.40","2,008.31","1,992.02"
1614,29-Jan-14,"1,774.20","1,790.15","1,781.56","1,791.03","1,838.70","1,844.23",97.36,97.17,95.72,96.9,93.93,94.31,"1,262.20","1,262.20","1,263.60","1,259.80","1,255.10","1,255.70","15,738.79","15,927.08","15,837.88","15,879.05","16,458.56","16,408.02",17.35,17.95,17.42,17.29,12.44,12.34,"2,049.91","2,042.18","2,033.30","2,044.27","1,991.25","2,001.89"
1615,28-Jan-14,"1,792.50","1,783.00","1,790.29","1,826.96","1,845.89","1,847.99",97.41,95.66,96.64,97.37,94.37,94.17,"1,251.00","1,257.90","1,264.50","1,258.30","1,251.70","1,239.70","15,928.56","15,840.84","15,879.11","16,203.29","16,417.01","16,477.70",15.8,17.27,18.14,14.95,12.53,12.32,"2,038.51","2,036.40","2,054.39","2,037.67","2,004.95","2,017.52"
1616,27-Jan-14,"1,781.56","1,791.03","1,828.46","1,842.29","1,848.38","1,840.52",95.72,96.9,97.32,96.69,93.96,94.29,"1,263.60","1,259.80","1,262.60","1,235.20","1,240.00","1,239.30","15,837.88","15,879.05","16,197.35","16,371.99","16,481.94","16,378.03",17.42,17.29,13.77,13.67,12.28,12.15,"2,033.30","2,044.27","2,042.18","2,048.33","2,023.70","2,022.54"
1617,24-Jan-14,"1,790.29","1,826.96","1,844.86","1,844.71","1,838.88","1,821.36",96.64,97.37,96.73,95.2,94.17,92.65,"1,264.50","1,258.30","1,239.00","1,241.70","1,238.10","1,243.10","15,879.11","16,203.29","16,373.34","16,420.48","16,373.86","16,261.99",18.14,14.95,12.84,12.57,12.28,12.89,"2,054.39","2,037.67","2,051.75","2,009.97","2,023.35","2,024.23"
1618,23-Jan-14,"1,828.46","1,842.29","1,843.80","1,841.05","1,819.20","1,841.26",97.32,96.69,94.99,94.0,92.59,91.51,"1,262.60","1,235.20","1,242.30","1,256.40","1,245.20","1,251.00","16,197.35","16,371.99","16,414.44","16,459.27","16,257.94","16,434.03",13.77,13.67,12.87,12.63,13.28,12.18,"2,042.18","2,048.33","2,008.31","1,992.02","2,026.84","2,007.16"
1619,22-Jan-14,"1,844.86","1,844.71","1,838.70","1,844.23","1,842.37","1,840.06",96.73,95.2,93.93,94.31,91.8,92.83,"1,239.00","1,241.70","1,255.10","1,255.70","1,250.90","1,250.60","16,373.34","16,420.48","16,458.56","16,408.02","16,437.05","16,453.62",12.84,12.57,12.44,12.34,12.14,12.6,"2,051.75","2,009.97","1,991.25","2,001.89","2,009.56","2,014.98"
1620,21-Jan-14,"1,843.80","1,841.05","1,845.89","1,847.99","1,838.13","1,839.00",94.99,94.0,94.37,94.17,92.72,92.3,"1,242.30","1,256.40","1,251.70","1,239.70","1,246.70","1,235.00","16,414.44","16,459.27","16,417.01","16,477.70","16,444.76","16,471.41",12.87,12.63,12.53,12.32,12.89,12.83,"2,008.31","1,992.02","2,004.95","2,017.52","2,013.30","2,023.54"
1621,17-Jan-14,"1,838.70","1,844.23","1,848.38","1,840.52","1,837.49","1,837.90",94.37,94.17,94.17,92.65,92.33,93.96,"1,251.70","1,239.70","1,238.10","1,243.10","1,225.30","1,227.50","16,458.56","16,408.02","16,481.94","16,378.03","16,462.74","16,527.66",12.44,12.34,12.28,12.15,12.87,13.04,"2,004.95","2,017.52","2,023.35","2,024.23","2,044.34","2,047.26"
1622,16-Jan-14,"1,845.89","1,847.99","1,838.88","1,821.36","1,837.88","1,828.71",93.96,94.29,92.59,91.51,93.67,93.6,"1,240.00","1,239.30","1,245.20","1,251.00","1,229.40","1,239.30","16,417.01","16,477.70","16,373.86","16,261.99","16,530.94","16,429.02",12.53,12.32,12.28,12.89,12.92,12.38,"2,023.70","2,022.54","2,026.84","2,007.16","2,047.32","2,034.22"
1623,15-Jan-14,"1,848.38","1,840.52","1,819.20","1,841.26","1,826.77","1,832.31",94.17,92.65,91.8,92.83,93.43,94.18,"1,238.10","1,243.10","1,250.90","1,250.60","1,237.80","1,232.80","16,481.94","16,378.03","16,257.94","16,434.03","16,425.10","16,474.04",12.28,12.15,13.28,12.18,13.55,13.41,"2,023.35","2,024.23","2,009.56","2,014.98","2,045.71","2,078.68"
1624,14-Jan-14,"1,838.88","1,821.36","1,842.37","1,840.06","1,831.37","1,833.21",92.59,91.51,92.72,92.3,93.96,95.47,"1,245.20","1,251.00","1,246.70","1,235.00","1,238.40","1,221.70","16,373.86","16,261.99","16,437.05","16,453.62","16,469.99","16,456.89",12.28,12.89,12.14,12.6,13.76,14.06,"2,026.84","2,007.16","2,013.30","2,023.54","2,083.14","2,101.54"
1625,13-Jan-14,"1,819.20","1,841.26","1,838.13","1,839.00","1,831.98","1,845.86",91.8,92.83,91.66,92.58,95.44,98.5,"1,250.90","1,250.60","1,229.30","1,225.80","1,225.00","1,204.30","16,257.94","16,434.03","16,444.76","16,471.41","16,441.35","16,572.17",13.28,12.18,12.89,12.83,14.23,14.32,"2,009.56","2,014.98","2,027.62","2,041.77","2,109.39","2,112.13"
1626,10-Jan-14,"1,842.37","1,840.06","1,837.49","1,837.90","1,848.36","1,842.61",92.72,92.3,92.33,93.96,98.7,98.61,"1,246.70","1,235.00","1,225.30","1,227.50","1,205.40","1,203.60","16,437.05","16,453.62","16,462.74","16,527.66","16,576.66","16,512.38",12.14,12.6,12.87,13.04,13.72,13.43,"2,013.30","2,023.54","2,044.34","2,047.26","2,115.98","2,090.68"
1627,9-Jan-14,"1,838.13","1,839.00","1,837.88","1,828.71","1,841.07","1,841.47",91.66,92.58,93.67,93.6,98.42,99.25,"1,229.30","1,225.80","1,229.40","1,239.30","1,201.90","1,196.40","16,444.76","16,471.41","16,530.94","16,429.02","16,504.29","16,484.51",12.89,12.83,12.92,12.38,13.56,12.87,"2,027.62","2,041.77","2,047.32","2,034.22","2,097.53","2,108.88"
1628,8-Jan-14,"1,837.49","1,837.90","1,826.77","1,832.31","1,841.40","1,842.97",92.33,93.96,93.43,94.18,99.29,100.15,"1,225.30","1,227.50","1,237.80","1,232.80","1,203.10","1,215.00","16,462.74","16,527.66","16,425.10","16,474.04","16,478.41","16,486.37",12.87,13.04,13.55,13.41,12.46,12.21,"2,044.34","2,047.26","2,045.71","2,078.68","2,101.25","2,074.59"
1629,7-Jan-14,"1,837.88","1,828.71","1,831.37","1,833.21","1,842.02","1,834.96",93.67,93.6,93.96,95.47,100.32,99.63,"1,229.40","1,239.30","1,238.40","1,221.70","1,216.10","1,213.40","16,530.94","16,429.02","16,469.99","16,456.89","16,479.88","16,370.97",12.92,12.38,13.76,14.06,12.33,12.48,"2,047.32","2,034.22","2,083.14","2,101.54","2,073.10","2,102.66"
1630,6-Jan-14,"1,826.77","1,832.31","1,831.98","1,845.86","1,833.32","1,828.02",93.43,94.18,95.44,98.5,99.55,99.2,"1,237.80","1,232.80","1,225.00","1,204.30","1,214.10","1,207.10","16,425.10","16,474.04","16,441.35","16,572.17","16,357.55","16,295.70",13.55,13.41,14.23,14.32,12.48,12.85,"2,045.71","2,078.68","2,109.39","2,112.13","2,106.35","2,095.02"
1631,3-Jan-14,"1,831.37","1,833.21","1,848.36","1,842.61","1,827.99","1,822.92",93.96,95.47,98.7,98.61,99.22,98.62,"1,238.40","1,221.70","1,205.40","1,203.60","1,205.10","1,199.80","16,469.99","16,456.89","16,576.66","16,512.38","16,294.61","16,225.25",13.76,14.06,13.72,13.43,13.04,13.37,"2,083.14","2,101.54","2,115.98","2,090.68","2,092.91","2,094.07"
1632,2-Jan-14,"1,831.98","1,845.86","1,841.07","1,841.47","1,818.32","1,810.39",95.44,98.5,98.42,99.25,98.91,99.2,"1,225.00","1,204.30","1,201.90","1,196.40","1,198.40","1,205.20","16,441.35","16,572.17","16,504.29","16,484.51","16,221.14","16,178.57",14.23,14.32,13.56,12.87,13.79,13.61,"2,109.39","2,112.13","2,097.53","2,108.88","2,089.71","2,089.54"
1633,31-Dec-13,"1,848.36","1,842.61","1,841.40","1,842.97","1,809.60","1,809.00",98.42,99.25,100.32,99.63,98.77,97.69,"1,201.90","1,196.40","1,216.10","1,213.40","1,195.00","1,226.60","16,576.66","16,512.38","16,478.41","16,486.37","16,179.08","16,162.51",13.72,13.43,12.46,12.21,14.15,13.59,"2,115.98","2,090.68","2,101.25","2,074.59","2,084.79","2,128.37"
1634,30-Dec-13,"1,841.07","1,841.47","1,842.02","1,834.96","1,810.65","1,781.46",99.29,100.15,99.55,99.2,97.8,97.3,"1,203.10","1,215.00","1,214.10","1,207.10","1,236.10","1,231.50","16,504.29","16,484.51","16,479.88","16,370.97","16,167.97","15,876.57",13.56,12.87,12.33,12.48,13.8,15.95,"2,097.53","2,108.88","2,073.10","2,102.66","2,127.79","2,153.67"
1635,27-Dec-13,"1,841.40","1,842.97","1,833.32","1,828.02","1,781.00","1,786.47",100.32,99.63,99.22,98.62,97.22,97.3,"1,216.10","1,213.40","1,205.10","1,199.80","1,231.20","1,237.00","16,478.41","16,486.37","16,357.55","16,295.70","15,875.26","15,884.06",12.46,12.21,12.48,12.85,16.21,16.04,"2,101.25","2,074.59","2,106.35","2,095.02","2,148.29","2,150.41"
1636,26-Dec-13,"1,842.02","1,834.96","1,827.99","1,822.92","1,786.54","1,777.48",99.55,99.2,98.91,99.2,97.48,96.55,"1,214.10","1,207.10","1,198.40","1,205.20","1,245.50","1,238.40","16,479.88","16,370.97","16,294.61","16,225.25","15,884.57","15,759.60",12.33,12.48,13.04,13.37,16.03,15.64,"2,073.10","2,102.66","2,092.91","2,094.07","2,151.08","2,161.54"
1637,24-Dec-13,"1,833.32","1,828.02","1,818.32","1,810.39","1,775.32","1,777.98",99.22,98.62,99.32,98.7,96.6,97.58,"1,205.10","1,199.80","1,205.10","1,190.90","1,235.70","1,226.70","16,357.55","16,295.70","16,221.14","16,178.57","15,755.36","15,745.66",12.48,12.85,13.79,13.61,15.76,15.17,"2,092.91","2,094.07","2,084.79","2,128.37","2,196.07","2,188.26"
1638,23-Dec-13,"1,827.99","1,822.92","1,809.60","1,809.00","1,775.50","1,781.71",98.91,99.2,98.77,97.69,97.5,97.55,"1,198.40","1,205.20","1,195.00","1,226.60","1,226.00","1,253.50","16,294.61","16,225.25","16,179.08","16,162.51","15,739.43","15,844.82",13.04,13.37,14.15,13.59,15.54,15.44,"2,089.71","2,089.54","2,127.79","2,153.67","2,202.80","2,199.32"
1639,20-Dec-13,"1,818.32","1,810.39","1,810.65","1,781.46","1,782.22","1,802.76",99.32,98.7,97.8,97.3,97.44,98.65,"1,205.10","1,190.90","1,236.10","1,231.50","1,258.50","1,261.90","16,221.14","16,178.57","16,167.97","15,876.57","15,843.53","15,970.75",13.79,13.61,13.8,15.95,15.42,13.98,"2,084.79","2,128.37","2,148.29","2,150.41","2,204.17","2,228.63"
1640,19-Dec-13,"1,809.60","1,809.00","1,781.00","1,786.47","1,802.62","1,807.60",98.77,97.69,97.22,97.3,98.51,97.25,"1,195.00","1,226.60","1,231.20","1,237.00","1,262.40","1,239.00","16,179.08","16,162.51","15,875.26","15,884.06","15,973.13","16,024.12",14.15,13.59,16.21,16.04,13.91,14.14,"2,127.79","2,153.67","2,151.08","2,161.54","2,237.49","2,239.86"
1641,18-Dec-13,"1,810.65","1,781.46","1,786.54","1,777.48","1,808.37","1,806.21",97.8,97.3,97.48,96.55,97.34,97.66,"1,236.10","1,231.50","1,245.50","1,238.40","1,235.30","1,230.20","16,167.97","15,876.57","15,884.57","15,759.60","16,025.53","16,019.49",13.8,15.95,16.03,15.64,13.49,13.97,"2,148.29","2,150.41","2,160.86","2,197.23","2,238.20","2,241.79"
1642,17-Dec-13,"1,781.00","1,786.47","1,775.32","1,777.98","1,805.09","1,788.36",97.22,97.3,96.6,97.58,97.65,97.38,"1,231.20","1,237.00","1,235.70","1,226.70","1,230.30","1,228.70","15,875.26","15,884.06","15,755.36","15,745.66","16,020.20","15,825.55",16.21,16.04,15.76,15.17,13.79,13.97,"2,151.08","2,161.54","2,196.07","2,188.26","2,237.11","2,242.56"
1643,16-Dec-13,"1,786.54","1,777.48","1,775.50","1,781.71","1,785.03","1,792.82",97.48,96.55,97.5,97.55,97.38,97.33,"1,245.50","1,238.40","1,226.00","1,253.50","1,233.20","1,240.00","15,884.57","15,759.60","15,739.43","15,844.82","15,821.51","15,886.50",16.03,15.64,15.54,15.44,15.08,14.82,"2,160.86","2,197.23","2,202.80","2,199.32","2,247.06","2,252.72"
1644,13-Dec-13,"1,775.32","1,777.98","1,782.22","1,802.76","1,792.81","1,793.15",96.6,97.58,97.44,98.65,97.2,96.9,"1,235.70","1,226.70","1,258.50","1,261.90","1,248.20","1,225.10","15,755.36","15,745.66","15,843.53","15,970.75","15,889.77","15,910.51",15.76,15.17,15.42,13.98,14.7,15.03,"2,196.07","2,188.26","2,204.17","2,228.63","2,251.76","2,219.97"
1645,12-Dec-13,"1,775.50","1,781.71","1,802.62","1,807.60","1,795.15","1,800.10",97.5,97.55,98.51,97.25,96.04,93.86,"1,226.00","1,253.50","1,262.40","1,239.00","1,221.70","1,219.20","15,739.43","15,844.82","15,973.13","16,024.12","15,914.62","16,004.72",15.54,15.44,13.91,14.14,14.55,14.74,"2,202.80","2,199.32","2,237.49","2,239.86","2,222.67","2,196.82"
